timestamp,user,action,repo,repo_sensitivity,bytes_out,device,ip
2026-02-06T23:16:16,peer5,git_archive_download,general-tools,internal,189388887,corp-laptop-14,10.176.233.37
2026-02-06T23:19:12,engineer.a,git_clone,ai-orchestrator,crown_jewel,276616569,corp-laptop-14,10.224.146.240
2026-02-07T00:05:56,peer3,git_fetch,accelerator-arch,restricted,21135100,corp-workstation-7,10.100.209.44
2026-02-07T00:40:45,engineer.a,git_clone,smartnic-fw,restricted,366603112,corp-laptop-14,10.159.246.47
2026-02-07T01:46:12,peer1,git_pull,ai-orchestrator,crown_jewel,2141010,corp-laptop-22,10.66.142.245
2026-02-07T02:56:11,peer2,git_fetch,accelerator-arch,restricted,1850083,corp-workstation-7,10.44.205.68
2026-02-07T03:00:06,peer2,git_clone,build-pipelines,internal,232928706,corp-workstation-7,10.123.194.6
2026-02-07T03:03:57,peer5,git_clone,accelerator-arch,restricted,217660129,corp-laptop-11,10.1.126.9
2026-02-07T03:08:37,peer3,git_clone,smartnic-fw,restricted,397800262,corp-workstation-7,10.225.208.103
2026-02-07T03:48:33,peer2,git_fetch,build-pipelines,internal,28968662,corp-laptop-11,10.64.211.57
2026-02-07T04:51:00,peer3,git_fetch,general-tools,internal,9608053,corp-laptop-11,10.184.4.152
2026-02-07T05:29:46,peer5,git_archive_download,general-tools,internal,194103253,corp-workstation-7,10.137.93.23
2026-02-07T06:18:31,peer3,git_fetch,smartnic-fw,restricted,40984247,corp-laptop-22,10.230.237.144
2026-02-07T06:19:58,engineer.a,git_pull,accelerator-arch,restricted,638192,corp-laptop-22,10.232.51.91
2026-02-07T07:09:20,peer2,git_clone,smartnic-fw,restricted,253539368,corp-laptop-11,10.140.173.102
2026-02-07T07:41:52,peer5,git_fetch,accelerator-arch,restricted,35206636,corp-laptop-14,10.237.38.173
2026-02-07T08:13:28,peer5,git_fetch,ai-orchestrator,crown_jewel,13709941,corp-workstation-7,10.135.203.251
2026-02-07T09:12:36,peer2,git_clone,accelerator-arch,restricted,237771835,corp-laptop-11,10.241.124.213
2026-02-07T12:44:05,peer3,git_clone,ai-orchestrator,crown_jewel,258620892,corp-workstation-7,10.197.80.110
2026-02-07T13:44:23,peer4,git_pull,general-tools,internal,20078405,corp-workstation-7,10.207.103.147
2026-02-07T14:40:11,peer1,git_fetch,build-pipelines,internal,9059106,corp-workstation-7,10.135.212.54
2026-02-07T15:55:34,peer4,git_pull,smartnic-fw,restricted,34691114,corp-laptop-11,10.130.97.124
2026-02-07T16:08:26,peer5,git_fetch,general-tools,internal,1790273,corp-laptop-11,10.119.192.83
2026-02-07T16:53:15,peer2,git_pull,general-tools,internal,37829131,corp-laptop-11,10.34.65.125
2026-02-07T17:04:13,peer4,git_fetch,build-pipelines,internal,26216118,corp-laptop-22,10.160.111.72
2026-02-07T17:32:07,peer2,git_clone,general-tools,internal,378033569,corp-laptop-22,10.59.50.247
2026-02-07T17:39:11,peer5,git_fetch,general-tools,internal,39791939,corp-workstation-7,10.189.85.5
2026-02-07T17:41:28,peer4,git_fetch,accelerator-arch,restricted,31540690,corp-laptop-22,10.191.165.42
2026-02-07T17:51:48,engineer.a,git_clone,build-pipelines,internal,303518605,corp-laptop-14,10.227.254.72
2026-02-07T17:52:05,peer2,git_pull,accelerator-arch,restricted,7153011,corp-laptop-14,10.40.181.63
2026-02-07T18:01:46,peer3,git_fetch,smartnic-fw,restricted,45134581,corp-workstation-7,10.251.166.84
2026-02-07T18:03:20,engineer.a,git_fetch,build-pipelines,internal,22394872,corp-laptop-14,10.108.84.103
2026-02-07T19:39:34,peer3,git_pull,build-pipelines,internal,41468461,corp-workstation-7,10.165.239.97
2026-02-07T20:06:09,peer1,git_fetch,accelerator-arch,restricted,2945080,corp-laptop-14,10.196.211.194
2026-02-07T20:44:55,peer2,git_fetch,build-pipelines,internal,9134387,corp-workstation-7,10.182.138.5
2026-02-07T22:11:29,engineer.a,git_pull,general-tools,internal,22438468,corp-laptop-14,10.215.152.170
2026-02-07T22:15:43,peer5,git_fetch,smartnic-fw,restricted,41542642,corp-workstation-7,10.78.0.105
2026-02-07T22:21:43,engineer.a,git_clone,smartnic-fw,restricted,337770255,corp-laptop-14,10.43.101.250
2026-02-07T23:20:28,peer3,git_fetch,ai-orchestrator,crown_jewel,20729852,corp-laptop-11,10.118.6.205
2026-02-07T23:37:12,engineer.a,git_pull,build-pipelines,internal,2757544,corp-laptop-14,10.59.122.26
2026-02-08T00:54:06,peer1,git_pull,accelerator-arch,restricted,38695289,corp-laptop-14,10.244.238.211
2026-02-08T01:01:10,peer4,git_pull,build-pipelines,internal,4803626,corp-laptop-11,10.195.249.178
2026-02-08T01:11:28,peer1,git_fetch,build-pipelines,internal,31492564,corp-workstation-7,10.42.33.206
2026-02-08T02:08:05,engineer.a,git_fetch,accelerator-arch,restricted,4091952,corp-laptop-11,10.251.10.160
2026-02-08T02:30:09,engineer.a,git_archive_download,smartnic-fw,restricted,359438926,corp-laptop-14,10.3.118.111
2026-02-08T05:18:38,peer4,git_pull,general-tools,internal,17265937,corp-workstation-7,10.5.64.165
2026-02-08T05:20:39,peer5,git_pull,build-pipelines,internal,43085277,corp-laptop-11,10.151.3.13
2026-02-08T08:03:56,peer2,git_clone,accelerator-arch,restricted,169513797,corp-laptop-14,10.123.122.213
2026-02-08T08:11:30,peer4,git_fetch,accelerator-arch,restricted,21417275,corp-workstation-7,10.68.10.118
2026-02-08T08:27:48,peer4,git_pull,smartnic-fw,restricted,44013556,corp-workstation-7,10.217.161.29
2026-02-08T08:28:32,peer4,git_archive_download,accelerator-arch,restricted,184129924,corp-laptop-14,10.193.245.198
2026-02-08T08:46:14,peer4,git_fetch,general-tools,internal,7691123,corp-laptop-11,10.12.202.102
2026-02-08T08:54:40,peer1,git_fetch,general-tools,internal,47480160,corp-laptop-11,10.62.180.160
2026-02-08T09:46:45,peer2,git_fetch,accelerator-arch,restricted,10670113,corp-workstation-7,10.126.135.46
2026-02-08T10:01:32,engineer.a,git_fetch,smartnic-fw,restricted,31754726,corp-workstation-7,10.74.62.74
2026-02-08T10:06:28,peer5,git_fetch,build-pipelines,internal,30280991,corp-laptop-11,10.190.167.82
2026-02-08T10:57:46,peer3,git_pull,ai-orchestrator,crown_jewel,6827945,corp-laptop-22,10.11.130.19
2026-02-08T12:36:48,peer3,git_fetch,ai-orchestrator,crown_jewel,28081053,corp-laptop-14,10.147.234.208
2026-02-08T12:58:44,peer2,git_fetch,ai-orchestrator,crown_jewel,27128533,corp-workstation-7,10.158.12.113
2026-02-08T13:16:07,peer4,git_pull,build-pipelines,internal,38301241,corp-laptop-22,10.227.188.146
2026-02-08T13:20:17,peer3,git_archive_download,accelerator-arch,restricted,138598340,corp-laptop-22,10.94.59.251
2026-02-08T13:22:33,peer1,git_clone,general-tools,internal,293555558,corp-workstation-7,10.231.5.53
2026-02-08T13:40:58,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,137824519,corp-laptop-14,10.59.41.250
2026-02-08T14:24:03,peer3,git_pull,accelerator-arch,restricted,16008866,corp-laptop-11,10.53.45.217
2026-02-08T14:44:25,peer4,git_pull,build-pipelines,internal,38036735,corp-laptop-11,10.87.212.27
2026-02-08T14:59:04,peer2,git_clone,build-pipelines,internal,174826145,corp-workstation-7,10.73.229.30
2026-02-08T16:32:58,peer4,git_fetch,build-pipelines,internal,15614053,corp-laptop-22,10.120.38.74
2026-02-08T17:03:14,peer3,git_pull,ai-orchestrator,crown_jewel,24575542,corp-laptop-22,10.14.66.115
2026-02-08T18:02:30,engineer.a,git_pull,accelerator-arch,restricted,47614983,corp-laptop-14,10.67.59.233
2026-02-08T19:06:14,engineer.a,git_fetch,build-pipelines,internal,13379306,corp-laptop-22,10.225.147.207
2026-02-08T19:07:42,peer2,git_pull,smartnic-fw,restricted,28763683,corp-laptop-14,10.64.56.94
2026-02-08T19:30:45,engineer.a,git_archive_download,smartnic-fw,restricted,80267904,corp-laptop-14,10.192.224.107
2026-02-08T20:54:20,peer2,git_clone,build-pipelines,internal,200953772,corp-laptop-11,10.116.167.172
2026-02-08T21:13:39,peer4,git_fetch,accelerator-arch,restricted,46061465,corp-laptop-14,10.204.193.205
2026-02-08T22:22:07,peer2,git_fetch,smartnic-fw,restricted,49908342,corp-laptop-22,10.148.20.221
2026-02-08T22:41:38,peer2,git_archive_download,accelerator-arch,restricted,311952779,corp-laptop-14,10.246.252.175
2026-02-08T22:54:47,peer4,git_fetch,build-pipelines,internal,26141272,corp-workstation-7,10.108.246.201
2026-02-08T23:34:05,peer4,git_fetch,smartnic-fw,restricted,21523387,corp-workstation-7,10.122.237.186
2026-02-09T01:23:37,peer2,git_fetch,ai-orchestrator,crown_jewel,47911119,corp-laptop-14,10.22.163.191
2026-02-09T03:02:41,peer1,git_fetch,ai-orchestrator,crown_jewel,39057400,corp-workstation-7,10.100.109.197
2026-02-09T03:03:16,peer4,git_fetch,build-pipelines,internal,49406292,corp-laptop-11,10.213.17.100
2026-02-09T03:16:20,peer1,git_fetch,smartnic-fw,restricted,30192333,corp-workstation-7,10.164.150.188
2026-02-09T03:52:22,peer2,git_archive_download,general-tools,internal,357214790,corp-workstation-7,10.161.198.64
2026-02-09T03:58:30,engineer.a,git_fetch,accelerator-arch,restricted,299825,corp-workstation-7,10.233.224.231
2026-02-09T04:08:00,peer3,git_fetch,ai-orchestrator,crown_jewel,14878449,corp-laptop-14,10.153.141.32
2026-02-09T04:17:25,peer2,git_pull,general-tools,internal,35454152,corp-laptop-14,10.190.170.138
2026-02-09T05:51:43,peer4,git_fetch,smartnic-fw,restricted,20379290,corp-workstation-7,10.212.29.122
2026-02-09T05:56:36,peer5,git_pull,build-pipelines,internal,44231759,corp-workstation-7,10.90.236.205
2026-02-09T07:14:05,peer1,git_fetch,smartnic-fw,restricted,21560939,corp-workstation-7,10.245.41.46
2026-02-09T07:27:03,peer2,git_pull,accelerator-arch,restricted,26104494,corp-laptop-22,10.26.183.109
2026-02-09T08:11:30,peer4,git_pull,general-tools,internal,31538719,corp-laptop-11,10.151.96.67
2026-02-09T08:29:18,peer1,git_fetch,accelerator-arch,restricted,36125383,corp-laptop-22,10.38.108.18
2026-02-09T09:41:44,peer4,git_clone,ai-orchestrator,crown_jewel,205691684,corp-workstation-7,10.85.29.71
2026-02-09T10:19:27,peer1,git_archive_download,general-tools,internal,224864705,corp-laptop-22,10.20.180.170
2026-02-09T10:37:21,engineer.a,git_pull,accelerator-arch,restricted,8757449,corp-laptop-11,10.202.10.189
2026-02-09T11:38:55,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,62867033,corp-workstation-7,10.245.73.107
2026-02-09T11:42:55,peer3,git_fetch,ai-orchestrator,crown_jewel,5525971,corp-workstation-7,10.129.187.243
2026-02-09T14:44:04,peer5,git_fetch,accelerator-arch,restricted,21062710,corp-laptop-22,10.38.52.223
2026-02-09T14:55:16,engineer.a,git_archive_download,smartnic-fw,restricted,361318225,corp-laptop-22,10.232.90.249
2026-02-09T15:54:15,engineer.a,git_clone,smartnic-fw,restricted,135087798,corp-laptop-14,10.167.92.63
2026-02-09T16:15:27,peer1,git_archive_download,ai-orchestrator,crown_jewel,236063590,corp-laptop-14,10.202.160.68
2026-02-09T16:31:12,peer2,git_fetch,accelerator-arch,restricted,12351929,corp-laptop-11,10.158.21.10
2026-02-09T16:39:18,peer2,git_fetch,build-pipelines,internal,46685991,corp-laptop-11,10.178.5.173
2026-02-09T18:43:36,peer1,git_fetch,build-pipelines,internal,4673933,corp-laptop-22,10.188.121.13
2026-02-09T20:40:50,peer4,git_archive_download,general-tools,internal,122880275,corp-laptop-22,10.190.68.4
2026-02-09T20:52:26,peer2,git_pull,smartnic-fw,restricted,40193201,corp-laptop-11,10.178.210.172
